,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
0,1.7720265,1.9811848,1.8412845,1.6467326,1.950505,2.2115989,1.9777979,1.4445349,2.316855,2.0689025,1.7390012,1.8504589,1.5514834,1.6616306,2.3135207,1.9736624,2.1997051,1.835934,2.2766874,2.1799512,2.2201335,1.5247959,2.0780861,2.0579574,2.0762799,2.3022275,1.9946687,1.6132812,1.7409568,1.728784,1.9813963,1.9663507,2.3033705,1.996849,1.9594493,1.9149945,2.1452088,1.9110483,1.8240917,2.4163616,2.1064749,1.8626276,1.559563,1.9199982,1.4942586,1.926708,1.7235299,2.0103176,1.8063595,2.0881317,1.9055119,1.7992316,1.9712178,2.0438418,1.7805536,2.203391,1.9882561,2.2322192,1.4360673,2.1887307,2.112362,2.1051242,2.087518,1.4020047,1.4317923,2.161279,1.8299423,2.184823,1.9979612,1.9069327,1.8741391,2.1371937,2.0304914,1.5838224,2.1099136,2.0878706,1.9332132,2.081869,2.2411928,1.7462248,1.9227246,2.1333654,1.8877894,2.3228278,1.590227,2.2609777,2.0480564,1.7070096,2.240873,2.2919483,1.8991457,1.9703363,1.8753273,1.9397637,2.3434186,1.9680786,2.0706415,1.7709148,2.1787026,1.7963047,1.9003593,1.9637064,1.9914999,1.5519235,1.4838066,2.0918207,2.1015923,1.7442415,1.7627214,1.7019808,2.2525434,1.8329384,2.192083,1.9229548,2.121988,2.0619242,1.9711944,1.9824018,1.7235823,1.7092454,1.613685,2.4011428,1.707985,1.7432796,1.6197221,1.703202,2.212215,2.0219774,2.070408,2.2479746,2.0232182,1.8297404,1.7158598,1.59632,1.2837946,1.3906338,1.84094,1.7074958,1.9589909,1.7513901,1.6579173,2.05164,1.6913652,2.0205119,1.815192,2.0146391,1.6406877,1.8189472,2.1368904,2.0862849,1.8234293,1.768433,1.9875603,1.9779927,1.8847542,2.2101107,2.0973575,2.049476,2.1688592,2.13728,1.857726,2.147045,1.6598172,1.7802479,2.0454807,2.0553977,2.1733856,2.059401,1.7705554,1.8184496,1.6318389,1.8149517,1.6796329,1.9084945,1.4967284,2.1299338,2.3160677,1.4801166,1.9922506,2.1049042,2.3555832,2.0711355,1.9920795,1.8438499,1.8489268,1.6544702,1.759266,1.8724974,2.0149794,1.9768595,2.2010953,1.4297035,1.891992,1.7878368,1.9810405,2.0420513,1.9230467,1.8539758,1.847236,1.9466164,1.4193796,1.5581989,1.6760163,2.073122,1.5496056,2.0771334,1.8116993,1.7162852,2.0196652,2.1092472,1.8605398,1.8481098,2.3105838,2.2309282,2.0306537,1.7779411,2.1861234,1.901296,1.755385,2.168908,1.8895963,1.5684897,2.191517,1.847019,2.010987,1.9596006,1.7060411,1.797027,1.9408227,1.5458624,2.3018253,1.5762669,1.6944315,2.0862143,1.9904308,2.0973928,1.7008913,2.0810668,2.1956487,2.2844102,1.5615355,2.020594,1.803143,1.5721902,2.282035,1.8958222,2.3381822,1.8701757,2.163194,1.8624274,1.9813181,2.1658485,1.7602581,1.9924248,1.8262957,2.151075,2.00159,1.9927789,2.0591514,1.9815211,1.656985,2.038298,2.2121398,1.9401484,2.08201,1.4702766,1.9081917,1.8365198,2.2371533,2.498087,2.0010996,1.6491232,1.8998082,2.2534552,1.6934295,2.0463798,1.746313,1.8915421,1.9993074,1.922053,2.1003318,1.8465997,1.937951,2.363286,2.0547552,1.8355252,2.1842933,1.9548923,1.5186219,1.8296435,1.9262856,2.2224529,1.70118,2.3443139,1.9831548,1.9290129,1.6257523,1.9729993,1.6832992,2.0780249,1.5259956,1.7199626,1.7683243,1.930326,1.8071657,1.7214543,1.7762878,1.737712,1.6608386,1.8088868,1.5846651,1.723784,1.7874846,1.7652736,1.733112,1.5089582,2.1049933,2.0583308,1.9311216,2.2064176,1.9517465,1.9394257,2.1481662,1.8870984,1.4154526,2.1577346,1.6136191,1.7680876,1.5961633,2.1711853,1.806256,1.9323481,1.8372015,1.634846,1.7279738,2.1632373,1.7850076,2.0870402,1.600366,2.0728977,2.0342846,2.2864363,1.8299831,1.9824482,1.7093301,1.7661046,2.2629483,1.6365614,2.1856055,2.175292,1.80461,1.9499503,1.7919822,1.9923346,2.281779,1.5928952,1.7836361,2.3489518,2.0077856,1.8165314,1.9934417,2.018631,2.1754398,1.7754551,2.1765306,1.9973992,1.806198,2.078608,2.0009694,1.836788,1.6963205,1.7851533,1.6369295,2.0558007,1.4621308,2.2853377,1.8596354,1.867376,1.8549075,1.273842,2.5374374,2.0276713,1.627287,2.0848193,2.0092778,2.0503733,2.1704922,2.1746278,1.8983805,1.7085971,2.094072,1.9818578,1.5742613,1.9966216,2.1601045,2.096384,1.825858,1.8537745,1.9414706,1.8745123,1.6416059,2.1822228,1.8696147,2.079051,1.737394,1.9522662,1.8829255,1.9172271,1.4531286,1.7840612,1.7443974,1.9196824,1.9949065,1.867762,1.5981421,1.925963,1.8028474,1.6970793,2.2378857,2.159091,1.8218967,2.0458803,1.5320157,1.8119621,2.0872068,2.0688987,1.8988926,2.0126781,2.2040796,2.287937,1.5750345,1.8835844,1.5997838,1.9724923,2.1523423,2.0416245,1.5212255,2.1305273,1.6807419,1.7142972,1.7597152,1.8721974,1.730361,1.9590349,2.431772,2.0071912,2.1098127,1.9852353,2.1958396,2.0834346,1.8139209,1.9744394,1.8022655,2.5060728,1.895162,1.8509558,1.9978515,2.3721793,1.5044471,2.0771801,2.1464818,1.4629009,2.0930817,2.045298,1.709673,2.137008,2.2223501,1.9475869,2.1569464,2.0581899,2.157957,2.3487508,1.9738503,2.1215634,2.1670117,2.045981,1.7911139,1.9409283,1.5482498,1.669555,1.8312454,2.19266,1.562826,1.90204,1.9013308,1.7000599,2.0017302,2.163147,1.9373599,2.0374272,1.8191456,1.7126869,2.01879,2.126184,2.0588644,1.8250585,1.7924205,2.250677,2.2390714
1,1.8070565,2.2891192,1.7366581,2.1414926,2.2532904,2.1732194,1.964943,2.4038732,2.291251,2.4375916,1.7143872,1.8102778,2.2083762,2.2868528,2.0869923,2.455187,2.3932445,1.8497242,2.4351811,2.1289914,2.379675,2.2262666,2.581397,2.4333842,2.1692276,2.3755393,2.3091621,2.3047197,2.216861,2.1558702,2.3097687,2.338739,2.5079725,2.2598522,1.8846487,1.853453,2.4776647,2.5749984,2.4767418,2.3662498,1.938123,1.7495687,2.4198961,2.3649585,2.1207066,1.8785806,2.217896,2.48146,1.7889565,2.471357,2.1555502,2.156452,2.1703568,2.6726637,1.8477985,2.4513686,2.0218205,2.2411919,2.5716043,2.11383,2.3564885,2.62912,2.0529878,2.3519628,2.0897124,2.149779,2.1775498,2.276574,2.4132426,2.2118301,2.2222257,2.2080781,1.8675158,2.0564163,1.9769757,1.8928386,2.099553,2.0302951,2.2339587,2.2940772,2.4403553,2.2038171,1.9494214,2.3628235,1.7992957,2.631594,2.3930783,2.4155893,2.1274686,2.3604894,1.9542807,2.2032483,1.8388808,2.5313647,2.4371374,2.085621,2.5796492,1.7573581,2.080299,2.340543,2.5097835,2.2336006,1.9457334,2.4248092,1.964829,2.1721303,2.0488372,2.184872,2.0890858,1.7076124,2.295723,2.1644962,2.159544,2.3912573,2.047244,1.9620918,2.219758,2.0199263,2.3818383,2.121538,2.2763832,2.2593927,2.4738872,2.2187307,2.1051033,2.107314,2.2238705,2.4178138,2.3380344,1.9996467,1.9934256,2.357864,2.1888115,2.1992176,2.2877066,2.52205,2.3004231,2.3365061,2.5028055,2.2090127,1.7490307,2.2132726,1.6906092,2.1454463,2.3391218,1.9335939,1.9192713,2.0266063,2.0872035,2.454742,2.3136535,1.731771,1.8673902,1.8099457,2.1705785,2.1613348,2.4958386,2.010789,2.5479558,2.372263,2.341885,2.2775521,1.6678774,2.0818908,2.5341194,2.350672,2.0819252,2.022187,2.1468594,2.0233743,1.5443596,2.4261343,1.7008564,1.7310665,2.1668296,2.1332917,2.192384,2.0933144,2.248831,2.8268716,2.29583,2.1068017,1.9102627,2.0648031,2.088887,2.7173586,1.9841495,2.413143,2.245917,2.1182442,2.157688,2.2417645,2.158546,2.358502,1.9797395,2.475233,1.8685557,1.9466469,2.2669156,2.0877528,2.1507416,2.2703164,2.0824554,2.5921257,2.1319108,2.3596537,2.0813372,2.3787084,2.095494,1.8324583,2.3257775,1.736215,2.5543177,2.2027936,2.2759886,1.8990091,2.326025,1.9178925,2.1917164,2.2408776,1.8725294,2.404562,2.3086524,2.0084977,2.3649437,2.3792274,2.227924,2.341998,2.1501603,2.4829752,2.3213627,2.1550138,2.2653003,2.059786,2.09722,2.4796891,2.1433268,1.9257712,2.132191,2.4181464,1.7851708,2.4149985,1.7213817,2.3416202,2.402044,2.444948,2.3095655,2.2101269,2.2148025,1.7271346,2.3043296,2.24491,2.2881908,2.1459837,2.1535585,2.2567573,1.857711,2.5671136,1.9791763,1.9563391,2.2070634,2.3755653,2.132936,1.809523,2.0156639,2.1664557,2.5288935,1.7625905,2.1495578,2.525281,2.787118,2.037177,2.440063,2.342755,1.9529533,2.4406044,2.0726619,1.7542577,2.0261736,1.9826114,2.3101861,1.9994409,2.613631,2.426714,2.2017639,2.4084637,2.0456529,1.8710328,1.9909959,2.0203638,1.9322441,2.328987,2.184097,1.8577389,2.2284412,1.8686991,2.4016728,1.9226034,2.2507474,2.2313316,1.9513764,2.1015422,1.9953723,1.9607277,1.7830123,2.711923,2.2433293,1.7966509,2.512069,1.7396996,2.2088385,2.120215,1.6814349,2.1591818,2.0816836,2.113797,2.2248862,2.5224497,1.7505677,2.474004,2.06769,2.285969,2.0488422,2.0096114,2.3740923,2.523406,1.9644175,2.1311572,1.9300303,2.402943,1.7658587,1.8523545,2.1911013,2.2117379,2.0255406,2.150048,2.5348806,2.3881226,2.273111,2.2224283,2.095859,2.3926184,2.3689737,1.9814752,2.060779,1.7474316,2.3243315,2.3409889,2.175494,2.4043741,2.4772606,2.4997535,2.2216682,2.2304733,2.3266764,2.3839018,2.1370056,2.509183,2.329406,1.7418926,1.9406961,2.1921375,2.1815987,2.085403,2.2810633,1.937456,1.7654383,2.0858054,2.0764463,1.8427086,1.5813383,1.7316394,2.4586303,2.157058,2.4178388,2.3320115,1.8195069,2.3539326,2.0530348,2.021222,2.5593066,2.2245078,2.2791119,2.2640321,2.0258095,2.0419695,2.2696683,2.4397664,1.6960071,2.1576693,2.007373,2.0003016,2.3248878,2.3844326,2.2439241,2.0429296,1.8147898,2.0797527,1.8065221,1.7797018,2.414701,2.5274236,1.9391724,2.2513049,1.7466444,2.2037482,1.7042843,2.0564375,1.973698,2.1582603,1.7389536,1.8750628,2.2316175,1.9430304,2.1294637,2.543043,2.1461654,1.8126405,2.2872126,2.2559006,2.1730003,2.153638,2.5577655,1.9243665,2.0001101,2.291082,1.9218799,2.2931075,2.5566216,2.180053,1.7971795,1.9909161,1.9814669,1.9893749,1.9624318,2.2627356,2.129645,2.2814517,2.1623137,2.1631799,1.823633,1.8373065,1.7152762,2.0482059,2.5669832,2.318381,2.0059874,2.3014212,2.1753137,2.454581,2.026753,2.3720052,2.4134886,2.413378,1.681617,2.259397,1.9872639,2.455413,2.1645164,2.053068,2.2845638,1.9699832,2.1140597,2.0703075,1.9897513,2.094418,2.3021429,2.3088791,2.4918373,2.0540788,1.9815657,2.6316755,2.1228907,2.173599,2.220032,2.264335,2.0737393,2.2929275,2.5779467,2.2506948,1.7713943,2.429591,2.191872,1.9823258,2.3485332,2.226207,2.0753417,2.3721173,2.3839545,2.035678,2.2177246,2.1803048,2.6083462,2.1755953,2.262364,1.878851,2.021661,2.3514135,2.2300549
2,1.8442713,2.1185741,1.9624418,2.177055,1.7791607,2.29473,2.0760014,1.8128762,2.429522,2.2374177,1.7537533,1.9561625,2.0281398,2.047283,2.4564767,2.2209523,2.262563,1.8613036,2.3804944,2.2768633,2.2259018,2.0311754,2.1573677,2.2560894,2.1194658,2.4072526,2.1404364,2.1966717,1.9158708,1.8805968,2.007019,2.154566,2.4655728,2.119458,1.7833172,1.9112961,2.1576908,1.9920061,2.300357,2.4275904,2.0543308,1.8302612,2.2513006,2.1441703,2.1081293,1.969361,2.2207177,2.0919962,1.8151916,2.404411,2.1655781,2.1958327,2.2410753,2.0887938,1.8643762,2.3331556,2.0081255,2.3255885,2.0941603,2.2827399,2.091113,1.9587046,2.2430205,2.440481,1.7106802,2.1045246,1.8666022,2.2957373,2.0388515,2.0044818,1.9874835,2.1774645,2.0103111,2.08533,2.014208,2.0736609,1.9316682,1.9901173,2.3550196,1.9911987,2.0468516,2.227649,1.9422536,2.3831067,1.8101234,2.1789782,2.2390122,2.1471043,2.2338758,2.3416066,1.9164611,2.0888395,1.8057207,2.5479286,2.3470697,2.0284421,2.0954099,1.9062098,2.3002415,2.083095,2.347783,2.139691,2.0449612,2.1349533,1.6705331,2.2000828,2.225562,1.8160715,1.9772605,1.7538743,2.3452632,1.8729553,2.088305,2.04126,2.3351276,2.0311499,2.0643308,2.038137,1.9314753,1.7544757,2.279158,2.3724377,2.3544695,1.8676772,2.0829213,2.1343405,2.3071449,2.099978,2.0986252,2.1271012,2.1938543,2.2861352,2.0059931,2.1056166,2.4210677,1.9366502,2.309217,2.07032,2.225833,2.1962242,1.7818512,2.103582,1.834189,2.1011596,1.9622546,2.1132054,2.2354944,2.151795,2.2411106,2.2961354,2.0244586,1.7952166,2.048105,2.0055304,2.0391622,2.256663,2.0115829,2.0743995,2.1176777,2.1723833,1.8764315,2.2874482,1.7274262,1.7400776,2.1155753,2.2861104,2.1985486,1.9513497,1.7921046,2.02212,1.7758768,2.1691983,1.7438538,1.9061741,1.7678422,2.0747805,2.2913105,1.5100999,2.1908007,2.0753868,2.448784,2.148458,2.112879,2.287899,2.0674245,2.0414975,1.9574239,2.1055543,2.3229046,2.3272262,2.437511,2.0500188,2.1021843,1.9389342,2.1059706,2.5739117,1.9477793,1.9811534,1.8956699,1.9993356,2.1353588,1.5859786,2.0993478,2.382277,2.20814,2.1443624,2.1891947,1.7631958,2.0673757,2.1751406,1.902859,1.936432,2.3919325,2.0990453,2.0752175,1.791043,2.2245548,1.9497112,2.2184064,2.269158,1.8793432,2.0833154,2.274175,2.081332,2.1444333,2.3537753,2.1702588,1.9248139,2.2062008,2.160651,2.4121816,2.2857313,2.0079398,2.0929615,2.2919981,2.3467562,2.0179489,2.2217247,2.265961,2.3541267,2.0468037,2.357431,1.8199965,2.1270618,2.4029336,2.1153996,2.3432784,2.2374058,2.3110216,2.155969,1.6690344,2.324599,1.9166548,2.1686852,1.8073972,2.191607,2.0380762,2.1541083,2.0074997,1.9586796,2.1846244,2.094747,2.1707075,1.8707914,2.1210427,1.9777387,2.1090689,1.9059476,2.234132,2.5601532,2.1796212,1.9523407,1.9926543,2.5709937,1.7679774,2.1779242,2.2248383,1.9216871,2.2885814,1.9173241,2.259769,1.9686058,2.368372,2.3585317,2.1993697,1.9374793,2.2463691,2.1465414,2.2460709,1.9753233,1.8779863,2.3222172,2.1407592,2.3585427,2.0044038,1.9840797,1.8989013,2.1105955,1.9520562,2.304225,1.76955,2.0861578,1.9939834,2.1083975,1.8906815,2.2891343,1.9997543,1.8300568,2.073649,1.8590803,1.8171774,1.7487134,1.7740036,2.18557,2.087744,1.8344358,2.1644564,2.2922745,2.058056,2.2847712,2.200286,1.8991461,2.3433836,1.8278935,1.8523622,2.119933,1.8698405,2.0900033,1.8662238,2.1422067,1.9225669,1.824602,1.8273661,2.1548111,1.7927792,2.2276309,1.8778923,2.0977626,2.1372936,2.1141248,2.1118,2.3685877,2.0280023,2.0355237,1.8317289,1.837271,2.3404505,2.23183,2.3251536,2.132958,1.9975626,2.4238458,2.0252802,2.0258682,2.4345984,1.9680154,1.7829826,2.419904,2.0469677,1.827573,1.9764854,2.1492217,2.2269433,1.9616729,2.1925242,1.8721099,1.8898367,2.0824792,2.1087377,1.8255944,1.6629603,1.833201,2.3587382,2.1695588,2.243751,2.3211899,1.846668,2.1494312,2.2716537,1.8678817,2.5999691,2.2026045,2.0702786,2.1299255,2.1549375,1.9998956,2.230797,2.1772666,1.9175395,1.7818935,2.181203,1.9900627,2.0339684,2.138242,2.2913265,2.1628075,1.9316696,2.016018,2.1235747,2.0452526,2.0736265,2.2406383,1.9496593,2.1887794,1.8009863,2.06477,1.9579282,2.147749,2.0407968,2.1707356,1.670198,1.9261378,2.0334904,2.158792,1.848377,2.0421045,2.1437755,1.7638365,2.3077297,2.2576306,1.9782465,2.2560089,1.6353339,1.867126,2.1921494,2.1119316,1.915226,2.08506,2.1572347,2.446155,2.0510926,1.9631125,2.2450497,2.0115445,2.293099,2.260842,2.2037644,2.2028904,2.0192509,1.9675729,1.7555469,2.038538,1.8726405,2.1856961,2.3054812,2.3328195,2.1793756,2.0724478,2.17175,2.2626195,1.8420458,2.3857112,2.069357,2.5326104,1.9837923,2.3625567,2.0793943,2.2646224,2.1165516,1.9554943,2.3144882,1.9890262,2.0829206,2.1183016,2.039146,2.1106124,2.4026062,2.2947807,2.400824,2.152923,2.1306546,2.4186633,2.1743164,2.3245513,2.1948626,2.107911,1.9489845,1.8668911,2.145726,2.3273516,1.9446023,2.195866,1.4771782,1.8987073,1.8780283,1.9051733,2.259064,2.1929162,2.4558733,2.0906327,2.1220632,2.3755205,2.2355669,2.2313478,2.2170584,2.0011418,2.4133816,2.2956836,2.3377962
3,1.8593632,2.0428035,1.9064149,1.7546972,1.7713423,2.301563,2.0683649,1.8070316,2.4309187,2.2355185,1.7464315,1.92706,1.9986172,1.7647545,2.3140552,2.2311223,2.2921307,1.8575954,1.9217575,2.2404606,2.2142363,1.9995407,2.1730707,1.8790599,2.1072173,2.4662087,2.0819046,2.1993647,1.5047557,1.8421082,1.8631197,1.8154253,2.4802957,2.0743186,1.7489264,1.9026579,2.1149764,1.9902004,2.3152215,2.4321678,2.0676785,1.8283064,2.2657204,2.150531,1.9805415,1.9706199,2.1951935,2.0694354,1.7888004,2.2050931,2.0787551,2.1979992,2.2679698,2.0851567,1.8452328,2.1660194,2.0168061,2.3652625,1.8732574,2.1972878,1.960874,2.0355434,2.2063098,2.4036052,1.7473434,2.0913074,1.921664,2.3131278,2.0733197,1.9841772,2.0009184,2.089276,1.996734,2.0741956,2.0142071,2.0700943,1.9400725,1.9807237,2.3273005,1.8624822,2.02167,2.2173233,1.9391515,2.3662796,1.8237246,2.2166493,2.3041403,2.0101848,2.204479,2.329703,1.9180979,2.0976064,1.8065869,2.3147426,2.2767532,2.0269516,2.1058106,1.9291086,2.2897468,2.1269412,2.3737426,2.1379917,2.0048783,2.1487184,1.7565578,2.0710704,2.206514,1.6249087,1.8466836,1.7475202,2.1882875,1.7062535,2.0694528,2.0218208,2.2295806,2.0185208,2.0658135,2.0796778,1.9066194,1.7539767,2.3144236,2.2738762,2.3190093,1.8802907,1.7030865,2.1352654,2.3001692,1.9240135,2.0897577,2.128771,2.257395,2.0805936,2.0896578,2.0791628,1.6255049,1.8940527,2.2708557,2.0607343,2.212304,2.1579585,1.8033818,2.0724099,1.8497653,2.0968745,1.433782,2.0954008,2.18362,2.1454914,2.1524184,2.2637486,1.9437417,1.7989675,1.9587882,2.0084577,1.9567538,2.0400724,2.0180457,2.0885696,2.1005406,2.1555805,1.8764435,2.2373548,1.7509782,1.7484664,1.9499388,2.0327706,2.1883223,1.9269505,1.7231321,2.0035918,1.7344747,1.9364841,1.7481846,1.9553438,1.6061084,2.0588896,2.297605,1.5064956,1.9476516,2.074222,2.4067407,2.1073751,2.0594385,2.3194165,2.0102005,1.7967569,1.8433977,2.0809426,1.8306571,1.892305,2.4304001,2.0898151,2.1024396,1.7332323,2.0797536,2.55644,1.904367,1.9851565,1.7567314,1.8391147,2.1337059,1.6027952,2.156011,2.3532958,2.2729945,2.1208231,2.1813385,1.7688965,2.0728815,2.1604376,1.86125,1.8822073,1.9582208,2.1220877,2.0832226,1.8739556,2.1626585,1.9399618,2.2134078,2.2736387,1.8753117,1.8880686,2.222302,1.9287511,2.1870708,2.3460774,2.1517272,1.9031929,2.0087783,1.6492578,2.4402475,2.1571493,1.905444,2.040564,2.1949327,2.3455215,1.2441285,2.0892656,2.2706869,2.2936957,2.0640209,2.4134092,1.8119276,1.7630589,2.3482828,1.764035,2.3395348,2.0357003,2.191541,2.0203884,1.6023887,2.3334665,1.8777354,2.1813705,1.7704668,2.1974185,2.0362537,2.1479502,2.0056598,1.9281147,2.2326505,2.0994143,2.0785294,1.887532,2.108511,1.9759208,1.9267207,1.9374074,2.2452219,2.5524178,1.86955,1.7410215,2.046497,2.4015503,1.787451,2.1414638,1.9217386,1.9003941,2.1101308,1.920384,2.2297819,1.9855406,2.3284185,2.3356826,2.2291684,1.9573693,2.2595909,2.1199498,2.2058675,2.023741,1.9043068,2.323562,1.9098818,2.3467822,1.7405137,1.964648,1.9061084,2.06271,2.0577235,2.2918706,1.7702519,2.0910678,2.0152164,2.0728252,1.87243,1.8819017,1.7948558,1.8681158,2.0779593,1.8483837,1.680301,1.5935695,1.7895714,2.2158675,2.1098351,1.7788802,2.1604598,2.0479703,2.0908527,2.1571116,1.838813,1.8658067,2.4078817,1.8364284,1.653249,2.0228107,1.864916,2.1035376,1.856003,2.1509912,1.9319959,1.8099635,1.8138785,2.0830903,1.5324259,2.2565408,1.8675405,1.8947529,2.1463826,2.03915,2.092714,2.3597112,2.0041983,2.0610645,1.8124062,1.8514265,2.3449073,2.1441255,2.2947745,2.107563,1.707794,2.2102861,1.9534395,1.983638,2.4437723,1.8898917,1.8141439,2.4382203,2.044032,1.8158939,1.9499642,2.2270741,2.2077014,1.92542,2.2080355,1.8367454,1.9010416,2.0850182,2.1058671,1.8126242,1.6542338,1.818144,2.3994718,1.675489,1.9437791,2.3181543,1.8418986,2.0665874,2.0779948,1.8502709,2.562426,2.1578784,1.8378352,2.1406872,2.2067137,2.0099683,1.894782,2.1714365,1.8984555,1.760398,2.101894,1.9898077,1.6760305,1.9669868,2.2948968,2.1852493,1.9331867,1.4588653,2.1579843,2.042996,2.0547645,1.9873364,1.9527876,2.1789587,1.8163908,1.8923644,2.0022733,1.9085484,2.047803,1.7550348,1.6813896,1.8969352,1.8832659,2.1729414,1.6576684,1.9768921,2.1582181,1.7538874,2.316318,2.2181382,1.8913827,2.2863367,1.6370852,1.9156475,2.1078336,2.1208537,1.9136068,1.6506177,2.1578174,2.5034773,2.0868776,1.979046,2.1694643,2.0145516,2.3034363,2.2689323,2.1861706,2.2193594,1.9341944,1.923979,1.759816,2.064557,1.8576418,2.1612146,2.0508595,2.32741,2.1845105,1.9416643,2.1225874,2.241117,1.834402,2.41038,2.0103831,2.2225592,1.9943476,2.3602488,2.0496767,2.2357876,2.0934951,1.9469522,2.3179097,1.9948182,1.8410466,2.1531267,2.0250573,2.1296518,2.0267231,1.7790372,2.2306423,2.155382,2.1390514,2.0770304,1.826809,2.3535178,2.135554,2.0022573,1.9400166,1.8152235,2.368644,1.9450529,1.9207237,2.218379,1.5272102,1.9155085,1.8610535,1.9136747,2.0152373,2.1349585,2.4249365,2.09453,2.1184568,2.284301,2.255897,2.2181666,1.9949713,1.9805746,2.1427686,2.3142152,2.3377175
